MaterialsName                 10.0kPa        100.0kPa       
str_m1_o10_o18_pcu_s_ID_346   -1.5394        -2.5577        
str_m1_o10_o18_pcu_s_ID_347   -1.9315        -3.6880        
str_m1_o10_o18_pcu_s_ID_348   -1.7491        -2.3993        
str_m1_o10_o18_pcu_s_ID_349   -0.8643        -0.5191        
str_m1_o10_o18_pcu_s_ID_350   -3.7388        -4.7984        
str_m1_o10_o18_pcu_s_ID_351   -0.9567        -5.3080        
str_m1_o10_o18_pcu_s_ID_352   -1.0815        -2.7920        
str_m1_o10_o18_pcu_s_ID_353   -2.4901        -2.0326        
str_m1_o10_o18_pcu_s_ID_354   -2.0895        -3.2874        
str_m1_o10_o18_pcu_s_ID_355   -0.8742        -0.9580        
str_m1_o10_o18_pcu_s_ID_356   -0.7873        -1.4201        
str_m1_o10_o18_pcu_s_ID_357   -1.6322        -1.3236        
str_m1_o10_o18_pcu_s_ID_358   -2.7902        -4.2556        
str_m1_o10_o18_pcu_s_ID_359   -2.2471        -5.1281        
str_m1_o10_o18_pcu_s_ID_360   -2.1365        -5.8258        
str_m1_o10_o18_pcu_s_ID_361   -2.4748        -0.4465        
str_m1_o10_o18_pcu_s_ID_362   -1.9184        -8.2716        
str_m1_o10_o18_pcu_s_ID_363    NULL   -6.9451        
str_m1_o10_o18_pcu_s_ID_364   -2.2179        -0.9605        
str_m1_o10_o18_pcu_s_ID_365   -0.6343        -1.0833        
str_m1_o10_o18_pcu_s_ID_366   -2.6725        -3.1501        
str_m1_o10_o18_pcu_s_ID_367   -1.7012        0.0000         
str_m1_o10_o18_pcu_s_ID_368   -1.7527        -5.4642        
str_m1_o10_o18_pcu_s_ID_369   -1.8298        -3.9917        
str_m1_o10_o18_pcu_s_ID_370   -1.3082        -3.3543        
str_m1_o10_o18_pcu_s_ID_371   -3.3832        -6.3888        
str_m1_o10_o18_pcu_s_ID_372   -3.6143        -2.0393        
str_m1_o10_o18_pcu_s_ID_373   -2.6607        -1.2888        
str_m1_o10_o18_pcu_s_ID_374   -2.7946        -3.8951        
str_m1_o10_o18_pcu_s_ID_375   -1.9195        -3.1775        
str_m1_o10_o18_pcu_s_ID_376   -0.7557        -1.9211        
str_m1_o10_o18_pcu_s_ID_377   -1.1624        -2.4716        
str_m1_o10_o18_pcu_s_ID_378   -3.1565        -7.5329        
str_m1_o10_o18_pcu_s_ID_379   -2.0722        -2.7943        
str_m1_o10_o18_pcu_s_ID_380   -2.0847        -2.4542        
str_m1_o10_o18_pcu_s_ID_381   -1.7106        -5.2656        
str_m1_o10_o18_pcu_s_ID_382   -0.9182        -1.9366        
str_m1_o10_o18_pcu_s_ID_383   -1.5873        -1.5433        
str_m1_o10_o18_pcu_s_ID_384   -0.4712        -2.2409        
str_m1_o10_o18_pcu_s_ID_385   -2.8397        -6.4852        
str_m1_o10_o18_pcu_s_ID_386   -2.9711        -2.5433        
str_m1_o10_o18_pcu_s_ID_387   -1.5468        -0.7239        
str_m1_o10_o18_pcu_s_ID_388   -4.7793        -8.0339        
str_m1_o10_o18_pcu_s_ID_389   -1.7862        -1.2361        
str_m1_o10_o18_pcu_s_ID_390   -1.3246        -4.3078        
str_m1_o10_o18_pcu_s_ID_391   -1.1637        -1.7323        
str_m1_o10_o18_pcu_s_ID_392   -0.6728        -3.8994        
str_m1_o10_o18_pcu_s_ID_393   -3.4331        -5.5304        
str_m1_o10_o18_pcu_s_ID_394   -2.1695        -0.5468        
str_m1_o10_o18_pcu_s_ID_395   -3.4552        -0.9259        
str_m1_o10_o18_pcu_s_ID_396   -1.3560        -1.3955        
str_m1_o10_o18_pcu_s_ID_397   -1.4389        -1.7220        
str_m1_o10_o18_pcu_s_ID_398   -1.4880        -1.8916        
