MaterialsName                 0.01kPa        0.1kPa         
str_m1_o10_o18_pcu_s_ID_306   -22.9521       -43.5907       
str_m1_o10_o18_pcu_s_ID_307   -3.0372        -12.2001       
str_m1_o10_o18_pcu_s_ID_308   -3.5274        -19.4583       
str_m1_o10_o18_pcu_s_ID_309   -2.0707        -10.5541       
str_m1_o10_o18_pcu_s_ID_310   -5.1308        -20.3961       
str_m1_o10_o18_pcu_s_ID_311   -137.9476      -126.1774      
str_m1_o10_o18_pcu_s_ID_312   -3.3553        -17.6549       
str_m1_o10_o18_pcu_s_ID_313   -1.7671        -9.0905        
str_m1_o10_o18_pcu_s_ID_314   -4.6173        -18.7006       
str_m1_o10_o18_pcu_s_ID_315   -10.3123       -28.2193       
str_m1_o10_o18_pcu_s_ID_316   -11.0230       -33.8853       
str_m1_o10_o18_pcu_s_ID_317   -9.1315        -26.6580       
str_m1_o10_o18_pcu_s_ID_318   -4.7536        -16.6759       
str_m1_o10_o18_pcu_s_ID_319   -2.3500        -11.2001       
str_m1_o10_o18_pcu_s_ID_320   -7.6309        -22.7622       
str_m1_o10_o18_pcu_s_ID_321   -3.3917        -18.5204       
str_m1_o10_o18_pcu_s_ID_322   -6.7214        -23.6609       
str_m1_o10_o18_pcu_s_ID_323   -1.2228        -13.0236       
str_m1_o10_o18_pcu_s_ID_324   -14.4011       -35.5878       
str_m1_o10_o18_pcu_s_ID_325   -3.4656        -16.6559       
str_m1_o10_o18_pcu_s_ID_326   -2.8624        -15.0519       
str_m1_o10_o18_pcu_s_ID_327   -16.5506       -37.6629       
str_m1_o10_o18_pcu_s_ID_328   -9.4834        -35.0837       
str_m1_o10_o18_pcu_s_ID_329   -48.7537       -53.9722       
str_m1_o10_o18_pcu_s_ID_330   -3.9471        -21.5368       
str_m1_o10_o18_pcu_s_ID_331   -1.1246        -11.5768       
str_m1_o10_o18_pcu_s_ID_332   -31.8294       -49.5457       
str_m1_o10_o18_pcu_s_ID_333   -2.5139        -11.5536       
str_m1_o10_o18_pcu_s_ID_334   -4.0027        -18.4187       
