MaterialsName                0.01kPa        0.1kPa         
str_m3_o10_o18_pcu_s_ID_377   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_378   0.0351         0.5198         
str_m3_o10_o18_pcu_s_ID_379   0.1323         1.4904         
str_m3_o10_o18_pcu_s_ID_380   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_381   0.8636         9.5559         
str_m3_o10_o18_pcu_s_ID_382   7.5740         16.7042        
str_m3_o10_o18_pcu_s_ID_383   0.0024         0.0138         
str_m3_o10_o18_pcu_s_ID_384   0.0001         0.0005         
str_m3_o10_o18_pcu_s_ID_385   0.3516         3.2742         
str_m3_o10_o18_pcu_s_ID_386   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_387   12.3111        17.3751        
str_m3_o10_o18_pcu_s_ID_388   7.6630         17.5378        
str_m3_o10_o18_pcu_s_ID_389   0.0301         0.2854         
str_m3_o10_o18_pcu_s_ID_390   0.8689         8.9958         
str_m3_o10_o18_pcu_s_ID_391   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_392   0.1634         1.2149         
str_m3_o10_o18_pcu_s_ID_393   1.1391         8.3451         
str_m3_o10_o18_pcu_s_ID_394   0.0076         0.1108         
str_m3_o10_o18_pcu_s_ID_395   0.3395         2.9260         
str_m3_o10_o18_pcu_s_ID_396   0.3990         4.1258         
str_m3_o10_o18_pcu_s_ID_397   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_398   0.9212         8.5366         
str_m3_o10_o18_pcu_s_ID_399   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_400   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_401   0.0001         0.0010         
str_m3_o10_o18_pcu_s_ID_402   0.0315         0.3398         
str_m3_o10_o18_pcu_s_ID_403   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_404   0.9425         8.8367         
str_m3_o10_o18_pcu_s_ID_405   0.0589         0.6891         
str_m3_o10_o18_pcu_s_ID_406   0.6855         6.9112         
str_m3_o10_o18_pcu_s_ID_407   0.8838         9.3864         
str_m3_o10_o18_pcu_s_ID_408   0.0040         0.0261         
str_m3_o10_o18_pcu_s_ID_409   0.8852         8.0922         
str_m3_o10_o18_pcu_s_ID_410   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_411   0.0001         0.0012         
str_m3_o10_o18_pcu_s_ID_412   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_413   0.0127         0.1082         
str_m3_o10_o18_pcu_s_ID_414   0.2001         1.9941         
str_m3_o10_o18_pcu_s_ID_415   0.2178         1.6571         
str_m3_o10_o18_pcu_s_ID_416   0.2097         1.7359         
str_m3_o10_o18_pcu_s_ID_417   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_418   0.0068         0.0754         
str_m3_o10_o18_pcu_s_ID_419   3.2436         14.9354        
str_m3_o10_o18_pcu_s_ID_420   0.2075         2.2347         
