MaterialsName                9.99kPa        99.9kPa        
str_m2_o10_o17_pcu_s_ID_342   35.2391        36.6748        
str_m2_o10_o17_pcu_s_ID_343   35.5121        35.9918        
str_m2_o10_o17_pcu_s_ID_344   19.9219        26.2229        
str_m2_o10_o17_pcu_s_ID_345   17.9519        18.9229        
str_m2_o10_o17_pcu_s_ID_346   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_347   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_348   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_349   5.0213         12.9048        
str_m2_o10_o17_pcu_s_ID_350   27.6046        31.5423        
str_m2_o10_o17_pcu_s_ID_351   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_352   0.0000         0.0021         
str_m2_o10_o17_pcu_s_ID_353   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_354   39.1762        45.9019        
str_m2_o10_o17_pcu_s_ID_355   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_356   3.1583         13.0907        
str_m2_o10_o17_pcu_s_ID_357   40.1254        47.3881        
str_m2_o10_o17_pcu_s_ID_358   35.6082        38.6885        
str_m2_o10_o17_pcu_s_ID_359   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_360   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_361   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_362   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_363   17.9600        18.0000        
str_m2_o10_o17_pcu_s_ID_364   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_365   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_366   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_367   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_368   42.9046        45.0170        
str_m2_o10_o17_pcu_s_ID_369   17.2070        17.8270        
str_m2_o10_o17_pcu_s_ID_370   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_371   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_372   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_373   20.4711        29.4394        
str_m2_o10_o17_pcu_s_ID_374   18.3350        21.2539        
str_m2_o10_o17_pcu_s_ID_375   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_376   15.2881        18.0000        
str_m2_o10_o17_pcu_s_ID_377   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_378   18.9888        19.4011        
str_m2_o10_o17_pcu_s_ID_379   36.6461        44.1410        
str_m2_o10_o17_pcu_s_ID_380   35.8058        36.0000        
str_m2_o10_o17_pcu_s_ID_381   21.1730        24.2769        
str_m2_o10_o17_pcu_s_ID_382   17.9683        18.0056        
str_m2_o10_o17_pcu_s_ID_383   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_384   18.0000        18.0000        
