MaterialsName                9.99kPa        
str_m1_o10_o18_pcu_s_ID_428   114.4777       
str_m1_o10_o18_pcu_s_ID_429   139.2120       
str_m1_o10_o18_pcu_s_ID_430   127.0448       
str_m1_o10_o18_pcu_s_ID_431   129.4187       
str_m1_o10_o18_pcu_s_ID_432   122.9413       
str_m1_o10_o18_pcu_s_ID_433   54.9830        
str_m1_o10_o18_pcu_s_ID_434   99.6978        
str_m1_o10_o18_pcu_s_ID_435   108.4800       
str_m1_o10_o18_pcu_s_ID_436   114.9937       
str_m1_o10_o18_pcu_s_ID_437   72.9880        
str_m1_o10_o18_pcu_s_ID_438   114.0670       
str_m1_o10_o18_pcu_s_ID_439   102.5169       
str_m1_o10_o18_pcu_s_ID_440   105.5467       
str_m1_o10_o18_pcu_s_ID_441   111.4226       
str_m1_o10_o18_pcu_s_ID_442   120.3586       
str_m1_o10_o18_pcu_s_ID_443   101.8266       
str_m1_o10_o18_pcu_s_ID_444   132.5903       
str_m1_o10_o18_pcu_s_ID_445   134.6683       
str_m1_o10_o18_pcu_s_ID_446   50.9298        
str_m1_o10_o18_pcu_s_ID_447   80.4473        
str_m1_o10_o18_pcu_s_ID_448   96.7209        
str_m1_o10_o18_pcu_s_ID_449   124.9981       
str_m1_o10_o18_pcu_s_ID_450   123.5837       
str_m1_o10_o18_pcu_s_ID_451   57.9714        
str_m1_o10_o18_pcu_s_ID_452   51.0290        
str_m1_o10_o18_pcu_s_ID_453   133.3436       
str_m1_o10_o18_pcu_s_ID_454   125.1851       
str_m1_o10_o18_pcu_s_ID_455   102.7515       
str_m1_o10_o18_pcu_s_ID_456   71.6527        
str_m1_o10_o18_pcu_s_ID_457   104.4405       
str_m1_o10_o18_pcu_s_ID_458   125.8693       
str_m1_o10_o18_pcu_s_ID_459   123.9981       
str_m1_o10_o18_pcu_s_ID_460   78.5747        
str_m1_o10_o18_pcu_s_ID_461   131.1990       
str_m1_o10_o18_pcu_s_ID_462   132.9030       
str_m1_o10_o18_pcu_s_ID_463   110.4394       
str_m1_o10_o18_pcu_s_ID_464   66.0577        
str_m1_o10_o18_pcu_s_ID_465   95.0085        
str_m1_o10_o18_pcu_s_ID_466   120.9724       
str_m1_o10_o18_pcu_s_ID_467   97.2806        
str_m1_o10_o18_pcu_s_ID_468   111.9380       
str_m1_o10_o18_pcu_s_ID_469   128.2892       
str_m1_o10_o18_pcu_s_ID_470   119.1549       
str_m1_o10_o18_pcu_s_ID_471   86.4204        
str_m1_o10_o18_pcu_s_ID_472   79.2150        
str_m1_o10_o18_pcu_s_ID_473   82.7136        
str_m1_o10_o18_pcu_s_ID_474   118.5194       
str_m1_o10_o18_pcu_s_ID_475   131.9866       
str_m1_o10_o18_pcu_s_ID_476   98.4516        
str_m1_o10_o18_pcu_s_ID_477   60.3403        
str_m1_o10_o18_pcu_s_ID_478   89.7302        
str_m1_o10_o18_pcu_s_ID_479   85.8576        
str_m1_o10_o18_pcu_s_ID_480   109.9064       
str_m1_o10_o18_pcu_s_ID_481   84.4313        
str_m1_o10_o18_pcu_s_ID_482   120.1243       
str_m1_o10_o18_pcu_s_ID_483   110.2946       
str_m1_o10_o18_pcu_s_ID_484   123.9641       
str_m1_o10_o18_pcu_s_ID_485   79.6366        
str_m1_o10_o18_pcu_s_ID_486   84.4458        
str_m1_o10_o18_pcu_s_ID_487   88.8291        
str_m1_o10_o18_pcu_s_ID_488   92.3586        
str_m1_o10_o18_pcu_s_ID_489   119.8174       
str_m1_o10_o18_pcu_s_ID_490   106.6384       
str_m1_o10_o18_pcu_s_ID_491   107.3090       
str_m1_o10_o18_pcu_s_ID_492   108.4600       
str_m1_o10_o18_pcu_s_ID_493   119.4710       
str_m1_o10_o18_pcu_s_ID_494   102.3667       
str_m1_o10_o18_pcu_s_ID_495   128.2611       
str_m1_o10_o18_pcu_s_ID_496   84.0963        
str_m1_o10_o18_pcu_s_ID_497   90.6891        
