Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m1_o10_o16_pcu_sym.230                          str_m1_o10_o16_pcu_s_ID_146                         990               96.8100,74.7900,98.6500     32.5360,32.5180,31.1860      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.231                          str_m1_o10_o16_pcu_s_ID_147                         1026              96.0200,74.4600,98.4400     32.5400,32.5120,31.0800      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.232                          str_m1_o10_o16_pcu_s_ID_148                         1062              96.9100,75.1900,98.4300     32.6170,32.6400,31.0340      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.233                          str_m1_o10_o16_pcu_s_ID_149                         1026              96.4700,74.7800,98.4200     32.5870,32.5830,31.0890      1,1,1         O,H,N,Zn,F,C        
str_m1_o10_o16_pcu_sym.234                          str_m1_o10_o16_pcu_s_ID_150                         1134              96.1400,74.9900,98.4900     32.6680,32.6330,30.8970      1,1,1         O,H,N,Zn,C,I        
str_m1_o10_o16_pcu_sym.235                          str_m1_o10_o16_pcu_s_ID_151                         1170              96.8100,75.0800,98.7000     32.5490,32.5130,30.9860      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.236                          str_m1_o10_o16_pcu_s_ID_152                         954               96.8600,75.0400,98.5100     32.5900,32.5760,31.0290      1,1,1         O,H,Zn,F,C          
str_m1_o10_o16_pcu_sym.237                          str_m1_o10_o16_pcu_s_ID_153                         1242              97.0400,75.3300,98.9500     32.7200,32.6640,30.6280      1,1,1         O,H,Zn,Cl,C         
str_m1_o10_o16_pcu_sym.238                          str_m1_o10_o16_pcu_s_ID_154                         1494              96.9900,75.1200,98.6500     32.7000,32.4290,31.0090      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.239                          str_m1_o10_o16_pcu_s_ID_155                         1026              96.5900,75.2200,98.3400     32.6690,32.4250,31.0110      1,1,1         O,H,Br,Zn,C         
str_m1_o10_o16_pcu_sym.24                           str_m1_o10_o16_pcu_s_ID_156                         1062              96.2000,74.2300,98.8300     32.5770,32.5340,31.2020      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.240                          str_m1_o10_o16_pcu_s_ID_157                         1314              97.0200,74.8800,98.5100     32.6530,32.6580,30.8560      1,1,1         O,H,Br,Zn,C         
str_m1_o10_o16_pcu_sym.241                          str_m1_o10_o16_pcu_s_ID_158                         1422              96.1700,74.2700,98.3900     32.5050,32.6760,30.9990      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.242                          str_m1_o10_o16_pcu_s_ID_159                         1296              96.3400,75.2000,98.8500     32.6880,32.4980,31.1360      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.243                          str_m1_o10_o16_pcu_s_ID_160                         1026              96.3800,74.3600,98.3500     32.5230,32.6580,31.0460      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.244                          str_m1_o10_o16_pcu_s_ID_161                         954               96.7500,74.7300,98.6500     32.5560,32.5300,31.1240      1,1,1         O,H,Zn,Cl,F,C       
str_m1_o10_o16_pcu_sym.245                          str_m1_o10_o16_pcu_s_ID_162                         1386              96.5300,75.0300,98.3300     32.6320,32.6440,31.0470      1,1,1         O,H,Zn,Cl,C         
str_m1_o10_o16_pcu_sym.246                          str_m1_o10_o16_pcu_s_ID_163                         1098              96.7900,74.9100,98.6000     32.5560,32.5420,30.9790      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.247                          str_m1_o10_o16_pcu_s_ID_164                         1242              95.9500,74.4700,97.7700     32.4870,32.6910,31.1570      1,1,1         S,O,H,Zn,F,C        
str_m1_o10_o16_pcu_sym.248                          str_m1_o10_o16_pcu_s_ID_165                         1026              96.7100,75.0200,98.5400     32.5290,32.5140,31.0840      1,1,1         S,O,H,Br,Zn,C       
str_m1_o10_o16_pcu_sym.249                          str_m1_o10_o16_pcu_s_ID_166                         1314              96.6700,74.7600,98.9400     32.6590,32.7140,30.7920      1,1,1         O,H,Zn,Cl,C         
str_m1_o10_o16_pcu_sym.25                           str_m1_o10_o16_pcu_s_ID_167                         1422              96.0900,74.4200,98.2200     32.5460,32.5740,30.9550      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.250                          str_m1_o10_o16_pcu_s_ID_168                         1062              95.9300,74.2800,98.8200     32.5490,32.5640,31.0430      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.251                          str_m1_o10_o16_pcu_s_ID_169                         972               96.1000,74.3900,98.4400     32.5630,32.5230,31.0480      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.252                          str_m1_o10_o16_pcu_s_ID_170                         1116              96.8000,74.8600,98.4500     32.5230,32.5270,31.0810      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.253                          str_m1_o10_o16_pcu_s_ID_171                         954               96.3300,74.4000,98.4600     32.5540,32.5030,31.1410      1,1,1         O,H,Br,Zn,C,I       
str_m1_o10_o16_pcu_sym.254                          str_m1_o10_o16_pcu_s_ID_172                         954               95.9900,74.5000,98.3200     32.6190,32.4900,31.0880      1,1,1         O,H,Zn,F,C          
str_m1_o10_o16_pcu_sym.255                          str_m1_o10_o16_pcu_s_ID_173                         954               96.0500,74.4700,98.4100     32.5520,32.5080,31.1000      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.256                          str_m1_o10_o16_pcu_s_ID_174                         1026              96.6600,75.2100,98.8400     32.7000,32.5330,30.9350      1,1,1         O,H,N,Zn,Br,C       
str_m1_o10_o16_pcu_sym.257                          str_m1_o10_o16_pcu_s_ID_175                         1062              96.2300,74.3600,98.3100     32.5100,32.6500,31.0570      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.258                          str_m1_o10_o16_pcu_s_ID_176                         972               96.0300,74.6400,98.4000     32.5390,32.5020,31.0990      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.259                          str_m1_o10_o16_pcu_s_ID_177                         1890              97.0800,74.8500,98.6500     32.5100,32.5570,30.6650      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.26                           str_m1_o10_o16_pcu_s_ID_178                         1080              96.3100,74.6200,98.2800     32.5110,32.5120,31.0690      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.260                          str_m1_o10_o16_pcu_s_ID_179                         1728              96.3100,74.6400,98.6200     32.6380,32.5000,31.0290      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.261                          str_m1_o10_o16_pcu_s_ID_180                         1134              96.3900,74.4300,98.5300     32.4930,32.5140,31.2450      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.262                          str_m1_o10_o16_pcu_s_ID_181                         1224              97.0600,74.8900,98.2800     32.4820,32.6560,31.0440      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.263                          str_m1_o10_o16_pcu_s_ID_182                         1944              97.1100,75.0200,99.0800     32.7040,32.5280,30.6740      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.264                          str_m1_o10_o16_pcu_s_ID_183                         1530              96.9600,75.3900,98.6600     32.5410,32.6490,30.7930      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.265                          str_m1_o10_o16_pcu_s_ID_184                         1062              96.5600,74.7600,98.2500     32.6760,32.6580,30.7550      1,1,1         O,H,Zn,C,I          
str_m1_o10_o16_pcu_sym.27                           str_m1_o10_o16_pcu_s_ID_185                         1062              96.5700,74.7200,98.4100     32.5570,32.5220,30.9230      1,1,1         O,H,Zn,Cl,C         
str_m1_o10_o16_pcu_sym.28                           str_m1_o10_o16_pcu_s_ID_186                         972               96.6300,75.0800,98.5800     32.5250,32.5180,31.0810      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.29                           str_m1_o10_o16_pcu_s_ID_187                         972               96.3000,74.3600,98.2400     32.5170,32.6730,31.0730      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.3                            str_m1_o10_o16_pcu_s_ID_188                         1206              96.2700,74.2300,98.8000     32.5590,32.5770,30.9860      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.30                           str_m1_o10_o16_pcu_s_ID_189                         1044              96.8000,74.9600,98.3300     32.7300,32.4680,30.9450      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.31                           str_m1_o10_o16_pcu_s_ID_190                         990               96.6500,75.0700,98.5900     32.5250,32.5210,31.0830      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.32                           str_m1_o10_o16_pcu_s_ID_191                         990               96.1100,74.1100,98.6600     32.6110,32.5080,31.0940      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.33                           str_m1_o10_o16_pcu_s_ID_192                         1170              96.0800,75.1400,98.1800     32.5050,32.4670,31.1860      1,1,1         S,O,H,Zn,C          
str_m1_o10_o16_pcu_sym.34                           str_m1_o10_o16_pcu_s_ID_193                         1026              96.7100,74.3500,98.4400     32.6960,32.6210,31.0350      1,1,1         O,H,N,Zn,C,I        
str_m1_o10_o16_pcu_sym.35                           str_m1_o10_o16_pcu_s_ID_194                         1368              96.4900,74.6300,98.4000     32.6680,32.7180,30.7530      1,1,1         S,O,H,Zn,C          
str_m1_o10_o16_pcu_sym.36                           str_m1_o10_o16_pcu_s_ID_195                         1062              97.0100,74.5400,98.5500     32.5240,32.6630,31.1510      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.37                           str_m1_o10_o16_pcu_s_ID_196                         1674              96.7800,74.6000,98.5900     32.4370,32.5760,31.1160      1,1,1         O,H,Zn,F,C          
str_m1_o10_o16_pcu_sym.38                           str_m1_o10_o16_pcu_s_ID_197                         954               96.6700,75.0500,98.5900     32.5220,32.5240,31.0970      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.39                           str_m1_o10_o16_pcu_s_ID_198                         2034              96.5000,75.0500,98.3200     32.5560,32.5010,31.0900      1,1,1         O,H,Zn,F,C          
str_m1_o10_o16_pcu_sym.4                            str_m1_o10_o16_pcu_s_ID_199                         1314              96.8000,75.1800,99.0000     32.6530,32.5070,30.9170      1,1,1         O,H,Br,Zn,C         
str_m1_o10_o16_pcu_sym.40                           str_m1_o10_o16_pcu_s_ID_200                         954               96.6300,74.8800,98.6400     32.5320,32.5250,31.1640      1,1,1         O,H,Zn,F,C          
str_m1_o10_o16_pcu_sym.41                           str_m1_o10_o16_pcu_s_ID_201                         1062              95.7000,74.3300,98.6700     32.5460,32.5540,31.0810      1,1,1         O,H,Zn,F,C          
str_m1_o10_o16_pcu_sym.42                           str_m1_o10_o16_pcu_s_ID_202                         1638              96.0500,74.8800,98.7700     32.7500,32.4910,30.9580      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.43                           str_m1_o10_o16_pcu_s_ID_203                         1674              95.7400,74.7400,98.1800     32.4360,32.3760,31.2580      1,1,1         O,H,Zn,C,I          
str_m1_o10_o16_pcu_sym.44                           str_m1_o10_o16_pcu_s_ID_204                         1800              96.4100,74.9500,98.2000     32.7150,32.5500,31.0250      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.45                           str_m1_o10_o16_pcu_s_ID_205                         1206              96.7600,74.5500,98.5700     32.6070,32.5160,30.9080      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.46                           str_m1_o10_o16_pcu_s_ID_206                         1350              97.2900,74.5400,98.6900     32.7390,32.5580,31.1790      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.47                           str_m1_o10_o16_pcu_s_ID_207                         1674              96.4200,74.4400,98.3100     32.6070,32.5740,30.9610      1,1,1         H,O,Zn,C            
str_m1_o10_o16_pcu_sym.48                           str_m1_o10_o16_pcu_s_ID_208                         954               96.4800,74.7700,98.1700     32.6290,32.6150,31.0370      1,1,1         O,H,Zn,C,I          
str_m1_o10_o16_pcu_sym.49                           str_m1_o10_o16_pcu_s_ID_209                         1080              96.4800,73.7800,98.2600     32.5490,32.6610,31.0690      1,1,1         O,H,N,Zn,C          
str_m1_o10_o16_pcu_sym.5                            str_m1_o10_o16_pcu_s_ID_210                         954               96.0500,74.4700,98.4100     32.5530,32.5080,31.1000      1,1,1         H,O,Zn,C            
