Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m2_o10_o16_pcu_sym.49                           str_m2_o10_o16_pcu_s_ID_141                         864               94.5100,78.0400,102.5800    22.4450,26.1160,26.7500      1,1,1         C,H,N,Cu,O,F        
str_m2_o10_o16_pcu_sym.5                            str_m2_o10_o16_pcu_s_ID_142                         864               94.2800,79.1900,102.9700    22.4580,26.0410,26.9420      1,1,1         C,H,N,Cu,O,S        
str_m2_o10_o16_pcu_sym.50                           str_m2_o10_o16_pcu_s_ID_143                         828               94.0800,77.4000,103.1200    22.2730,26.1790,26.8060      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.51                           str_m2_o10_o16_pcu_s_ID_144                         846               94.4900,77.2900,103.1200    22.2700,26.1220,26.8270      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.52                           str_m2_o10_o16_pcu_s_ID_145                         810               94.4300,77.6300,103.2500    22.3630,26.0730,26.8040      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.53                           str_m2_o10_o16_pcu_s_ID_146                         846               94.0300,77.0700,103.1900    22.2660,26.0840,26.7980      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.54                           str_m2_o10_o16_pcu_s_ID_147                         828               93.8900,78.4800,102.3800    22.4070,26.1550,26.7840      1,1,1         C,H,N,Cu,O,Br       
str_m2_o10_o16_pcu_sym.55                           str_m2_o10_o16_pcu_s_ID_148                         828               94.6000,77.4400,103.3400    22.3990,26.0750,26.7490      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.56                           str_m2_o10_o16_pcu_s_ID_149                         846               94.7200,77.3500,103.2500    22.3600,26.1950,26.7930      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.57                           str_m2_o10_o16_pcu_s_ID_150                         828               94.4800,77.3100,103.4400    22.4230,26.0860,26.7650      1,1,1         C,H,N,Cu,O,F        
str_m2_o10_o16_pcu_sym.58                           str_m2_o10_o16_pcu_s_ID_151                         792               94.0400,77.4400,102.9700    22.2650,26.1570,26.8130      1,1,1         C,H,N,Br,Cu,O       
str_m2_o10_o16_pcu_sym.59                           str_m2_o10_o16_pcu_s_ID_152                         1044              94.5000,77.6500,103.3600    22.4420,26.0440,26.5170      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.6                            str_m2_o10_o16_pcu_s_ID_153                         936               94.7400,78.3700,103.1200    22.4100,26.1200,26.9880      1,1,1         C,H,N,Cu,O,F        
str_m2_o10_o16_pcu_sym.60                           str_m2_o10_o16_pcu_s_ID_154                         810               94.0200,77.1100,103.1700    22.2730,26.0830,26.8090      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.61                           str_m2_o10_o16_pcu_s_ID_155                         864               94.6000,77.3900,103.4500    22.4180,26.0760,26.7280      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.62                           str_m2_o10_o16_pcu_s_ID_156                         792               94.5100,77.1200,103.2600    22.3040,26.2240,26.6980      1,1,1         C,H,N,Br,Cu,O,F     
str_m2_o10_o16_pcu_sym.63                           str_m2_o10_o16_pcu_s_ID_157                         954               94.6600,79.6200,102.7700    22.6070,26.1000,26.7690      1,1,1         C,H,N,I,Cu,O        
str_m2_o10_o16_pcu_sym.64                           str_m2_o10_o16_pcu_s_ID_158                         828               94.2400,78.5300,102.9500    22.3120,26.2030,26.9180      1,1,1         C,H,N,Cu,O,F        
str_m2_o10_o16_pcu_sym.65                           str_m2_o10_o16_pcu_s_ID_159                         900               93.7900,77.1100,102.8300    22.2440,26.2990,26.7870      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.66                           str_m2_o10_o16_pcu_s_ID_160                         792               94.0100,77.3300,103.1400    22.2940,26.0810,26.7410      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o10_o16_pcu_sym.67                           str_m2_o10_o16_pcu_s_ID_161                         936               94.5200,77.3200,103.3500    22.3730,26.0690,26.7770      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.68                           str_m2_o10_o16_pcu_s_ID_162                         864               94.0200,76.7700,103.2400    22.2430,26.1870,26.7240      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.69                           str_m2_o10_o16_pcu_s_ID_163                         864               93.9900,77.3000,103.0200    22.2620,26.1640,26.7560      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o10_o16_pcu_sym.7                            str_m2_o10_o16_pcu_s_ID_164                         954               94.0700,78.7500,103.0400    22.4690,26.0350,26.9140      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.70                           str_m2_o10_o16_pcu_s_ID_165                         936               94.8200,77.7000,103.0400    22.4080,26.0720,26.8390      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.71                           str_m2_o10_o16_pcu_s_ID_166                         936               93.9300,78.0200,103.1100    22.4230,26.0480,26.5620      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.72                           str_m2_o10_o16_pcu_s_ID_167                         792               94.1400,78.2200,103.0800    22.3860,26.0670,26.7860      1,1,1         C,H,N,Br,Cu,O       
str_m2_o10_o16_pcu_sym.73                           str_m2_o10_o16_pcu_s_ID_168                         1044              94.0900,77.1600,103.1500    22.2490,26.1330,26.7620      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.74                           str_m2_o10_o16_pcu_s_ID_169                         792               94.0500,77.4400,103.1100    22.2960,26.0820,26.8190      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.75                           str_m2_o10_o16_pcu_s_ID_170                         828               94.4100,77.4100,103.2800    22.3490,26.0750,26.7970      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.76                           str_m2_o10_o16_pcu_s_ID_171                         1152              93.4100,78.3800,102.9600    22.3790,25.9760,26.8960      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.77                           str_m2_o10_o16_pcu_s_ID_172                         1152              93.3100,78.2100,103.3300    22.4480,26.1420,26.9380      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.78                           str_m2_o10_o16_pcu_s_ID_173                         972               93.8000,77.1500,103.1500    22.2730,26.0490,26.8200      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.79                           str_m2_o10_o16_pcu_s_ID_174                         882               94.1100,77.4700,103.1500    22.2770,26.0640,26.9090      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.8                            str_m2_o10_o16_pcu_s_ID_175                         936               96.2500,77.7200,103.7400    22.6590,26.1790,26.7280      1,1,1         C,H,N,Cu,O,S        
str_m2_o10_o16_pcu_sym.80                           str_m2_o10_o16_pcu_s_ID_176                         792               94.5000,77.5000,103.3300    22.3570,26.1420,26.7550      1,1,1         C,H,N,Cu,O,F        
str_m2_o10_o16_pcu_sym.81                           str_m2_o10_o16_pcu_s_ID_177                         792               94.2800,79.9500,103.0300    22.7530,25.9950,26.8780      1,1,1         C,H,N,I,Cu,O        
str_m2_o10_o16_pcu_sym.82                           str_m2_o10_o16_pcu_s_ID_178                         1062              94.5100,77.7300,103.1500    22.4090,26.1570,26.9430      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.83                           str_m2_o10_o16_pcu_s_ID_179                         864               94.0800,77.3200,103.1800    22.2640,26.0610,26.9180      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.84                           str_m2_o10_o16_pcu_s_ID_180                         972               93.3700,76.9900,103.0800    22.2820,26.0320,26.8130      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.85                           str_m2_o10_o16_pcu_s_ID_181                         1080              94.6800,79.2400,102.7700    22.4310,26.0320,27.0250      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.86                           str_m2_o10_o16_pcu_s_ID_182                         900               94.0100,76.8100,103.2100    22.2480,26.1460,26.7240      1,1,1         C,H,N,Cu,O,F        
str_m2_o10_o16_pcu_sym.87                           str_m2_o10_o16_pcu_s_ID_183                         1152              95.9700,79.4600,102.8600    22.9180,26.2180,26.9550      1,1,1         C,H,N,I,Cu,O        
str_m2_o10_o16_pcu_sym.88                           str_m2_o10_o16_pcu_s_ID_184                         900               94.4800,77.6100,103.2300    22.4480,26.1000,26.5710      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.89                           str_m2_o10_o16_pcu_s_ID_185                         864               93.9700,77.1400,103.1800    22.2960,26.0730,26.6530      1,1,1         C,H,N,Cu,O,F        
str_m2_o10_o16_pcu_sym.9                            str_m2_o10_o16_pcu_s_ID_186                         1098              93.9100,76.7100,102.6800    22.1870,26.2330,26.6780      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.90                           str_m2_o10_o16_pcu_s_ID_187                         810               94.0200,77.2200,103.1500    22.2820,26.0840,26.8120      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.91                           str_m2_o10_o16_pcu_s_ID_188                         828               94.0200,77.1500,103.1700    22.2730,26.0830,26.8100      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.92                           str_m2_o10_o16_pcu_s_ID_189                         828               94.2800,78.1600,103.0400    22.3030,26.0620,27.1250      1,1,1         C,H,N,Cu,O,F        
str_m2_o10_o16_pcu_sym.93                           str_m2_o10_o16_pcu_s_ID_190                         792               94.0300,77.3500,103.1000    22.2890,26.1490,26.7530      1,1,1         C,H,N,Cu,O,F        
str_m2_o10_o16_pcu_sym.94                           str_m2_o10_o16_pcu_s_ID_191                         846               94.6900,77.4800,103.2500    22.3660,26.1930,26.7840      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.95                           str_m2_o10_o16_pcu_s_ID_192                         828               94.0200,77.1500,103.1700    22.2730,26.0830,26.8090      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.96                           str_m2_o10_o16_pcu_s_ID_193                         828               94.5000,77.3200,103.4400    22.4100,26.0870,26.7820      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.97                           str_m2_o10_o16_pcu_s_ID_194                         1152              94.1500,77.1900,103.2300    22.2670,26.0200,26.6600      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.98                           str_m2_o10_o16_pcu_s_ID_195                         1080              94.1900,77.4200,102.3600    22.2630,26.4120,26.7870      1,1,1         C,H,N,Cu,O          
str_m2_o10_o16_pcu_sym.99                           str_m2_o10_o16_pcu_s_ID_196                         918               94.0300,77.4000,103.1700    22.2880,26.0520,26.7880      1,1,1         C,H,N,Cu,O          
str_m2_o10_o17_pcu_sym.1                            str_m2_o10_o17_pcu_s_ID_197                         1188              102.9100,95.4400,93.4800    30.0790,26.0020,22.5210      1,1,1         C,H,N,Cu,O          
str_m2_o10_o17_pcu_sym.10                           str_m2_o10_o17_pcu_s_ID_198                         828               102.8600,94.5000,92.5500    30.0840,26.0580,22.3390      1,1,1         C,H,N,Cu,O,F        
str_m2_o10_o17_pcu_sym.100                          str_m2_o10_o17_pcu_s_ID_199                         1116              103.3600,94.0400,94.0800    29.9740,26.2490,22.5240      1,1,1         C,H,N,Cu,O          
str_m2_o10_o17_pcu_sym.101                          str_m2_o10_o17_pcu_s_ID_200                         1044              103.6300,94.5200,95.5300    29.9210,26.2910,22.7770      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o10_o17_pcu_sym.102                          str_m2_o10_o17_pcu_s_ID_201                         1368              102.2200,93.4900,91.7900    30.0100,26.2260,22.3450      1,1,1         C,H,N,Cu,O          
str_m2_o10_o17_pcu_sym.103                          str_m2_o10_o17_pcu_s_ID_202                         1260              103.2600,93.6900,92.3800    30.0540,26.0810,22.6070      1,1,1         C,H,N,Cu,O          
str_m2_o10_o17_pcu_sym.104                          str_m2_o10_o17_pcu_s_ID_203                         1584              103.4200,93.1300,95.1400    30.2760,26.2810,22.7800      1,1,1         C,H,N,Cu,O          
str_m2_o10_o17_pcu_sym.105                          str_m2_o10_o17_pcu_s_ID_204                         1044              102.4500,95.5200,93.7500    29.9990,25.9760,22.6990      1,1,1         C,H,N,Cu,O          
str_m2_o10_o17_pcu_sym.106                          str_m2_o10_o17_pcu_s_ID_205                         972               102.7500,94.1200,92.6500    29.9160,26.2800,22.3380      1,1,1         C,H,N,Cu,O          
str_m2_o10_o17_pcu_sym.107                          str_m2_o10_o17_pcu_s_ID_206                         828               102.8300,94.2200,92.6300    30.1350,26.1900,22.2990      1,1,1         C,H,N,Cu,O,F        
str_m2_o10_o17_pcu_sym.108                          str_m2_o10_o17_pcu_s_ID_207                         1224              103.0200,93.6900,93.4200    29.9490,26.3070,22.2980      1,1,1         C,H,N,Cu,O          
str_m2_o10_o17_pcu_sym.109                          str_m2_o10_o17_pcu_s_ID_208                         828               102.7900,94.5400,92.6200    30.0870,26.1870,22.3210      1,1,1         C,H,N,Cu,O,F        
str_m2_o10_o17_pcu_sym.11                           str_m2_o10_o17_pcu_s_ID_209                         1368              103.8900,94.2300,94.8200    29.8700,26.0340,22.8400      1,1,1         C,H,N,Cu,O          
str_m2_o10_o17_pcu_sym.110                          str_m2_o10_o17_pcu_s_ID_210                         1044              103.3400,94.7900,93.3000    30.0990,26.1220,22.5850      1,1,1         C,N,Cu,O,Cl         
