Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m3_o10_o16_pcu_sym.81                           str_m3_o10_o16_pcu_s_ID_144                         792               92.4600,102.6000,93.9300    23.4430,25.7250,25.2180      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.82                           str_m3_o10_o16_pcu_s_ID_145                         1008              93.8100,101.8000,93.4900    23.6040,25.6050,24.4390      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.83                           str_m3_o10_o16_pcu_s_ID_146                         828               91.9300,101.1600,94.3600    23.4210,25.9120,24.2880      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.84                           str_m3_o10_o16_pcu_s_ID_147                         792               92.4500,102.6100,93.9300    23.4430,25.7260,25.2210      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.85                           str_m3_o10_o16_pcu_s_ID_148                         828               92.3300,101.1800,94.1300    23.4670,25.6850,24.2350      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.86                           str_m3_o10_o16_pcu_s_ID_149                         864               92.7400,101.1100,93.9800    23.4650,25.7180,24.2560      1,1,1         O,C,Zn,H,S,N        
str_m3_o10_o16_pcu_sym.87                           str_m3_o10_o16_pcu_s_ID_150                         1116              95.0700,101.2900,95.1000    23.8650,26.1030,24.2170      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.88                           str_m3_o10_o16_pcu_s_ID_151                         810               92.3300,101.1900,94.1800    23.4630,25.7900,24.2440      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.89                           str_m3_o10_o16_pcu_s_ID_152                         846               92.8900,101.1400,93.7300    23.5710,25.6780,24.2900      1,1,1         O,C,Zn,H,I,N        
str_m3_o10_o16_pcu_sym.9                            str_m3_o10_o16_pcu_s_ID_153                         864               92.3700,101.7200,94.1500    23.4700,25.7150,24.3910      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.90                           str_m3_o10_o16_pcu_s_ID_154                         792               92.2900,101.2300,94.2000    23.4860,25.7130,24.2510      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.91                           str_m3_o10_o16_pcu_s_ID_155                         792               92.9100,101.2300,93.9900    23.5980,25.6830,24.1790      1,1,1         O,C,Zn,H,I,N        
str_m3_o10_o16_pcu_sym.92                           str_m3_o10_o16_pcu_s_ID_156                         864               92.3800,101.1800,94.1200    23.4680,25.7690,24.2210      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.93                           str_m3_o10_o16_pcu_s_ID_157                         972               91.5300,104.1100,93.6800    23.3900,25.6870,25.4030      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.94                           str_m3_o10_o16_pcu_s_ID_158                         792               92.8700,101.2700,93.9900    23.5980,25.6870,24.1730      1,1,1         O,C,Zn,H,I,N        
str_m3_o10_o16_pcu_sym.95                           str_m3_o10_o16_pcu_s_ID_159                         846               92.7000,101.1900,94.0500    23.5860,25.6870,24.1560      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.96                           str_m3_o10_o16_pcu_s_ID_160                         1008              92.2400,101.3000,94.2400    23.4890,25.7090,24.1120      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.97                           str_m3_o10_o16_pcu_s_ID_161                         792               92.4500,102.6400,93.9200    23.4440,25.7270,25.2190      1,1,1         O,C,Zn,H,N          
str_m3_o10_o16_pcu_sym.98                           str_m3_o10_o16_pcu_s_ID_162                         828               92.6600,102.5500,93.6600    23.5220,25.7000,24.9330      1,1,1         O,C,Zn,H,Br,N       
str_m3_o10_o16_pcu_sym.99                           str_m3_o10_o16_pcu_s_ID_163                         810               92.3500,101.0100,94.2100    23.4570,25.7860,24.1460      1,1,1         O,C,Zn,H,Br,N       
str_m3_o10_o17_pcu_sym.1                            str_m3_o10_o17_pcu_s_ID_164                         828               91.0100,86.0200,93.6300     23.3290,25.6900,29.7070      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.10                           str_m3_o10_o17_pcu_s_ID_165                         828               91.1900,85.5900,93.8100     23.2820,25.7140,29.8910      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o17_pcu_sym.100                          str_m3_o10_o17_pcu_s_ID_166                         972               90.9300,85.8800,93.0400     23.3870,25.7220,29.7430      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.101                          str_m3_o10_o17_pcu_s_ID_167                         1116              93.6500,85.5700,92.6300     23.7910,25.6610,29.6960      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.102                          str_m3_o10_o17_pcu_s_ID_168                         1044              91.9500,85.4900,92.8800     23.4370,25.8060,29.7080      1,1,1         F,C,O,Zn,H,N        
str_m3_o10_o17_pcu_sym.103                          str_m3_o10_o17_pcu_s_ID_169                         972               91.1900,86.0100,93.6300     23.3040,25.6540,29.7370      1,1,1         O,C,Zn,H,S,N        
str_m3_o10_o17_pcu_sym.104                          str_m3_o10_o17_pcu_s_ID_170                         972               93.5300,84.8000,93.1900     23.6720,25.7900,29.8330      1,1,1         F,C,O,Zn,H,N        
str_m3_o10_o17_pcu_sym.105                          str_m3_o10_o17_pcu_s_ID_171                         1404              92.6100,84.5000,93.6100     23.5820,25.4820,30.0010      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.106                          str_m3_o10_o17_pcu_s_ID_172                         1548              92.3700,85.1100,92.9100     23.5200,26.2740,29.9490      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.107                          str_m3_o10_o17_pcu_s_ID_173                         828               90.8700,86.0800,93.3700     23.2540,25.6980,29.8100      1,1,1         O,C,Zn,H,I,N        
str_m3_o10_o17_pcu_sym.108                          str_m3_o10_o17_pcu_s_ID_174                         972               91.1100,85.9400,93.5800     23.3180,25.6540,29.7480      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.109                          str_m3_o10_o17_pcu_s_ID_175                         828               92.3600,85.9500,93.3000     23.5180,25.9210,29.8780      1,1,1         O,C,Zn,Br,N         
str_m3_o10_o17_pcu_sym.11                           str_m3_o10_o17_pcu_s_ID_176                         900               91.0800,85.7500,93.6200     23.3300,25.6730,29.7380      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.110                          str_m3_o10_o17_pcu_s_ID_177                         1152              93.6400,85.9800,93.8300     23.5120,26.0310,29.9790      1,1,1         O,C,Zn,H,Br,N       
str_m3_o10_o17_pcu_sym.111                          str_m3_o10_o17_pcu_s_ID_178                         900               91.0500,86.0300,93.6700     23.3250,25.6830,29.7960      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.112                          str_m3_o10_o17_pcu_s_ID_179                         1368              92.8300,86.0500,93.2600     23.5290,25.7300,29.7200      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.113                          str_m3_o10_o17_pcu_s_ID_180                         1188              90.7000,86.9800,93.5300     23.1520,26.2180,29.8560      1,1,1         O,C,Zn,H,I,N        
str_m3_o10_o17_pcu_sym.114                          str_m3_o10_o17_pcu_s_ID_181                         1800              94.3700,86.5700,91.9400     24.0490,25.9740,29.5580      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.115                          str_m3_o10_o17_pcu_s_ID_182                         1908              91.2900,84.1900,94.4400     23.9220,26.1730,29.8250      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o17_pcu_sym.116                          str_m3_o10_o17_pcu_s_ID_183                         1188              91.9600,85.0900,92.8600     23.5410,25.6430,29.6530      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o17_pcu_sym.117                          str_m3_o10_o17_pcu_s_ID_184                         1152              90.7200,85.9000,93.9300     23.2520,25.6300,30.0040      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.118                          str_m3_o10_o17_pcu_s_ID_185                         900               91.8000,85.1900,93.4700     23.5050,25.6220,29.7730      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.119                          str_m3_o10_o17_pcu_s_ID_186                         900               92.0800,85.1400,93.4100     23.5090,25.6300,29.7120      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.12                           str_m3_o10_o17_pcu_s_ID_187                         900               91.0000,86.0100,93.6300     23.3250,25.6800,29.7230      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.120                          str_m3_o10_o17_pcu_s_ID_188                         864               91.1400,86.0100,93.6900     23.3270,25.6790,29.7830      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.121                          str_m3_o10_o17_pcu_s_ID_189                         828               91.0100,86.0200,93.6400     23.3290,25.6900,29.7070      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.122                          str_m3_o10_o17_pcu_s_ID_190                         1188              90.2000,86.4700,93.7400     23.2640,25.7690,29.8310      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.123                          str_m3_o10_o17_pcu_s_ID_191                         1044              89.1200,85.8700,93.5600     23.1770,26.4880,29.9500      1,1,1         O,C,Zn,H,I,N        
str_m3_o10_o17_pcu_sym.124                          str_m3_o10_o17_pcu_s_ID_192                         1044              90.9600,85.6700,93.6000     23.3070,25.7040,29.8230      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.125                          str_m3_o10_o17_pcu_s_ID_193                         1404              92.6500,84.9500,93.2700     23.5020,26.0070,29.8790      1,1,1         F,C,O,Zn,H,N        
str_m3_o10_o17_pcu_sym.126                          str_m3_o10_o17_pcu_s_ID_194                         1476              90.1700,85.5200,93.6100     23.2600,26.4710,29.7790      1,1,1         O,C,Zn,H,Br,N       
str_m3_o10_o17_pcu_sym.127                          str_m3_o10_o17_pcu_s_ID_195                         936               91.7400,85.2200,93.5100     23.5220,25.6120,29.7710      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o17_pcu_sym.128                          str_m3_o10_o17_pcu_s_ID_196                         828               92.7000,84.9900,93.6200     23.5570,25.6570,29.9240      1,1,1         O,C,Zn,H,I,N        
str_m3_o10_o17_pcu_sym.129                          str_m3_o10_o17_pcu_s_ID_197                         1044              91.5900,85.9900,93.3900     23.4050,25.9710,29.7760      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o17_pcu_sym.13                           str_m3_o10_o17_pcu_s_ID_198                         1620              92.9100,85.9600,93.6500     23.7130,25.8140,29.9020      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.130                          str_m3_o10_o17_pcu_s_ID_199                         828               91.0400,85.9900,93.6200     23.3160,25.6620,29.7480      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o17_pcu_sym.131                          str_m3_o10_o17_pcu_s_ID_200                         972               91.2900,85.4800,93.7100     23.3240,25.6710,29.8290      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.132                          str_m3_o10_o17_pcu_s_ID_201                         1260              90.3000,85.6600,94.6400     23.3120,25.3790,29.9870      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.133                          str_m3_o10_o17_pcu_s_ID_202                         1044              91.3100,85.4800,93.6500     23.2180,25.8810,29.9470      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.134                          str_m3_o10_o17_pcu_s_ID_203                         1116              91.1300,84.9800,93.8100     23.3530,26.2310,30.0240      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.135                          str_m3_o10_o17_pcu_s_ID_204                         1476              91.8400,86.2300,93.3100     23.4100,25.6770,29.9330      1,1,1         F,C,O,Zn,H,N        
str_m3_o10_o17_pcu_sym.136                          str_m3_o10_o17_pcu_s_ID_205                         828               92.2900,84.9600,93.6200     23.4900,25.6760,29.9040      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o17_pcu_sym.137                          str_m3_o10_o17_pcu_s_ID_206                         972               91.4400,86.6800,92.7000     23.4800,25.7560,29.8870      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.138                          str_m3_o10_o17_pcu_s_ID_207                         900               91.0900,86.2800,93.3200     23.2900,25.7830,29.7610      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o17_pcu_sym.139                          str_m3_o10_o17_pcu_s_ID_208                         1260              93.8400,86.2700,93.4500     23.5230,26.1680,30.0650      1,1,1         O,C,Zn,H,N          
str_m3_o10_o17_pcu_sym.14                           str_m3_o10_o17_pcu_s_ID_209                         1260              94.9800,85.9300,93.2300     23.8080,26.0180,29.9600      1,1,1         O,C,Zn,H,Cl,S,N     
str_m3_o10_o17_pcu_sym.140                          str_m3_o10_o17_pcu_s_ID_210                         936               91.6900,85.3200,93.6200     23.4220,25.6390,29.7790      1,1,1         O,C,Zn,H,N          
