MaterialsName                10.0kPa        100.0kPa       
str_m1_o10_o18_pcu_s_ID_407   0.0767         0.0674         
str_m1_o10_o18_pcu_s_ID_408   0.0308         0.2057         
str_m1_o10_o18_pcu_s_ID_409   0.0119         0.0618         
str_m1_o10_o18_pcu_s_ID_410   0.0455         0.0262         
str_m1_o10_o18_pcu_s_ID_411   0.0631         0.1288         
str_m1_o10_o18_pcu_s_ID_412   0.0669         0.0313         
str_m1_o10_o18_pcu_s_ID_413   0.0095         0.0087         
str_m1_o10_o18_pcu_s_ID_414   0.0309         0.0723         
str_m1_o10_o18_pcu_s_ID_415   0.0884         0.0890         
str_m1_o10_o18_pcu_s_ID_416   0.0715         0.3118         
str_m1_o10_o18_pcu_s_ID_417   0.0591         0.0169         
str_m1_o10_o18_pcu_s_ID_418   0.0492         0.2698         
str_m1_o10_o18_pcu_s_ID_419   0.0867         0.2322         
str_m1_o10_o18_pcu_s_ID_420   0.0740         0.0595         
