MaterialsName                0.01kPa        
str_m1_o10_o18_pcu_s_ID_370   1.0280         
str_m1_o10_o18_pcu_s_ID_371   0.4799         
str_m1_o10_o18_pcu_s_ID_372   12.4251        
str_m1_o10_o18_pcu_s_ID_373   0.9980         
str_m1_o10_o18_pcu_s_ID_374   0.5820         
str_m1_o10_o18_pcu_s_ID_375   0.8050         
str_m1_o10_o18_pcu_s_ID_376   2.2215         
str_m1_o10_o18_pcu_s_ID_377   0.9244         
str_m1_o10_o18_pcu_s_ID_378   0.6990         
str_m1_o10_o18_pcu_s_ID_379   0.7840         
str_m1_o10_o18_pcu_s_ID_380   0.5771         
str_m1_o10_o18_pcu_s_ID_381   1.9307         
str_m1_o10_o18_pcu_s_ID_382   5.7137         
str_m1_o10_o18_pcu_s_ID_383   0.5239         
str_m1_o10_o18_pcu_s_ID_384   4.4566         
str_m1_o10_o18_pcu_s_ID_385   0.5322         
str_m1_o10_o18_pcu_s_ID_386   0.3185         
str_m1_o10_o18_pcu_s_ID_387   1.5461         
str_m1_o10_o18_pcu_s_ID_388   24.4314        
str_m1_o10_o18_pcu_s_ID_389   0.6893         
str_m1_o10_o18_pcu_s_ID_390   0.5678         
str_m1_o10_o18_pcu_s_ID_391   1.6719         
str_m1_o10_o18_pcu_s_ID_392   4.5890         
str_m1_o10_o18_pcu_s_ID_393   0.4267         
str_m1_o10_o18_pcu_s_ID_394   0.3523         
str_m1_o10_o18_pcu_s_ID_395   4.4756         
str_m1_o10_o18_pcu_s_ID_396   0.6098         
str_m1_o10_o18_pcu_s_ID_397   4.7965         
str_m1_o10_o18_pcu_s_ID_398   0.5899         
str_m1_o10_o18_pcu_s_ID_399   16.7501        
str_m1_o10_o18_pcu_s_ID_400   0.5439         
str_m1_o10_o18_pcu_s_ID_401   0.5408         
str_m1_o10_o18_pcu_s_ID_402   10.4647        
str_m1_o10_o18_pcu_s_ID_403   8.0405         
str_m1_o10_o18_pcu_s_ID_404   0.8315         
str_m1_o10_o18_pcu_s_ID_405   4.9015         
str_m1_o10_o18_pcu_s_ID_406   2.9367         
str_m1_o10_o18_pcu_s_ID_407   2.0819         
str_m1_o10_o18_pcu_s_ID_408   38.0743        
str_m1_o10_o18_pcu_s_ID_409   1.0754         
str_m1_o10_o18_pcu_s_ID_410   1.4206         
str_m1_o10_o18_pcu_s_ID_411   0.4396         
str_m1_o10_o18_pcu_s_ID_412   0.9022         
str_m1_o10_o18_pcu_s_ID_413   8.4203         
str_m1_o10_o18_pcu_s_ID_414   4.6514         
str_m1_o10_o18_pcu_s_ID_415   0.5195         
str_m1_o10_o18_pcu_s_ID_416   0.5382         
str_m1_o10_o18_pcu_s_ID_417   11.5407        
str_m1_o10_o18_pcu_s_ID_418   2.2399         
str_m1_o10_o18_pcu_s_ID_419   0.5330         
str_m1_o10_o18_pcu_s_ID_420   0.8287         
str_m1_o10_o18_pcu_s_ID_421   1.1540         
str_m1_o10_o18_pcu_s_ID_422   12.3073        
str_m1_o10_o18_pcu_s_ID_423   1.2539         
str_m1_o10_o18_pcu_s_ID_424   27.7156        
str_m1_o10_o18_pcu_s_ID_425   2.2940         
str_m1_o10_o18_pcu_s_ID_426   0.4253         
str_m1_o10_o18_pcu_s_ID_427   1.7355         
str_m1_o10_o18_pcu_s_ID_428   1.2893         
str_m1_o10_o18_pcu_s_ID_429   0.3816         
str_m1_o10_o18_pcu_s_ID_430   0.6333         
str_m1_o10_o18_pcu_s_ID_431   59.3996        
str_m1_o10_o18_pcu_s_ID_432   0.9898         
str_m1_o10_o18_pcu_s_ID_433   5.2902         
str_m1_o10_o18_pcu_s_ID_434   3.0062         
str_m1_o10_o18_pcu_s_ID_435   1.3418         
str_m1_o10_o18_pcu_s_ID_436   0.7867         
str_m1_o10_o18_pcu_s_ID_437   2.4933         
str_m1_o10_o18_pcu_s_ID_438   1.8174         
str_m1_o10_o18_pcu_s_ID_439   1.6222         
str_m1_o10_o18_pcu_s_ID_440   0.9936         
str_m1_o10_o18_pcu_s_ID_441   1.7143         
str_m1_o10_o18_pcu_s_ID_442   1.4709         
str_m1_o10_o18_pcu_s_ID_443   4.5107         
str_m1_o10_o18_pcu_s_ID_444   0.4416         
str_m1_o10_o18_pcu_s_ID_445   0.4019         
str_m1_o10_o18_pcu_s_ID_446   19.8721        
str_m1_o10_o18_pcu_s_ID_447   9.6350         
str_m1_o10_o18_pcu_s_ID_448   5.6136         
str_m1_o10_o18_pcu_s_ID_449   0.9924         
str_m1_o10_o18_pcu_s_ID_450   1.4030         
str_m1_o10_o18_pcu_s_ID_451   29.9005        
str_m1_o10_o18_pcu_s_ID_452   23.8505        
str_m1_o10_o18_pcu_s_ID_453   0.5498         
str_m1_o10_o18_pcu_s_ID_454   1.0435         
str_m1_o10_o18_pcu_s_ID_455   3.6931         
str_m1_o10_o18_pcu_s_ID_456   11.1251        
str_m1_o10_o18_pcu_s_ID_457   1.5816         
str_m1_o10_o18_pcu_s_ID_458   0.7221         
str_m1_o10_o18_pcu_s_ID_459   0.7608         
str_m1_o10_o18_pcu_s_ID_460   2.5932         
str_m1_o10_o18_pcu_s_ID_461   0.4979         
str_m1_o10_o18_pcu_s_ID_462   0.3658         
str_m1_o10_o18_pcu_s_ID_463   3.1429         
str_m1_o10_o18_pcu_s_ID_464   2.3167         
str_m1_o10_o18_pcu_s_ID_465   2.1082         
str_m1_o10_o18_pcu_s_ID_466   1.5672         
str_m1_o10_o18_pcu_s_ID_467   36.2602        
str_m1_o10_o18_pcu_s_ID_468   5.7729         
str_m1_o10_o18_pcu_s_ID_469   0.5648         
str_m1_o10_o18_pcu_s_ID_470   1.7108         
str_m1_o10_o18_pcu_s_ID_471   5.9651         
str_m1_o10_o18_pcu_s_ID_472   2.3067         
str_m1_o10_o18_pcu_s_ID_473   6.5982         
str_m1_o10_o18_pcu_s_ID_474   0.6841         
str_m1_o10_o18_pcu_s_ID_475   0.4798         
str_m1_o10_o18_pcu_s_ID_476   3.3822         
str_m1_o10_o18_pcu_s_ID_477   2.1914         
str_m1_o10_o18_pcu_s_ID_478   1.9688         
str_m1_o10_o18_pcu_s_ID_479   2.4664         
str_m1_o10_o18_pcu_s_ID_480   1.1661         
str_m1_o10_o18_pcu_s_ID_481   13.9036        
str_m1_o10_o18_pcu_s_ID_482   1.0539         
str_m1_o10_o18_pcu_s_ID_483   1.8578         
str_m1_o10_o18_pcu_s_ID_484   2.9161         
str_m1_o10_o18_pcu_s_ID_485   7.7134         
str_m1_o10_o18_pcu_s_ID_486   6.5043         
str_m1_o10_o18_pcu_s_ID_487   2.9173         
str_m1_o10_o18_pcu_s_ID_488   1.2887         
str_m1_o10_o18_pcu_s_ID_489   1.6675         
str_m1_o10_o18_pcu_s_ID_490   1.3378         
str_m1_o10_o18_pcu_s_ID_491   3.1265         
str_m1_o10_o18_pcu_s_ID_492   1.0525         
str_m1_o10_o18_pcu_s_ID_493   0.9005         
str_m1_o10_o18_pcu_s_ID_494   50.9697        
str_m1_o10_o18_pcu_s_ID_495   0.4762         
str_m1_o10_o18_pcu_s_ID_496   22.5443        
str_m1_o10_o18_pcu_s_ID_497   3.9208         
