MaterialsName                10.0kPa        100.0kPa       
str_m2_o10_o17_pcu_s_ID_347   14.1027        10.0000        
str_m2_o10_o17_pcu_s_ID_348   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_349   6.7029         13.3357        
str_m2_o10_o17_pcu_s_ID_350   26.4624        29.8343        
str_m2_o10_o17_pcu_s_ID_351   18.0000        12.7787        
str_m2_o10_o17_pcu_s_ID_352   0.0000         0.0060         
str_m2_o10_o17_pcu_s_ID_353   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_354   39.8489        47.5079        
str_m2_o10_o17_pcu_s_ID_355   16.7499        16.6583        
str_m2_o10_o17_pcu_s_ID_356   3.6134         13.8880        
str_m2_o10_o17_pcu_s_ID_357   41.8737        45.5485        
str_m2_o10_o17_pcu_s_ID_358   35.5459        36.0000        
str_m2_o10_o17_pcu_s_ID_359   17.5900        11.4383        
str_m2_o10_o17_pcu_s_ID_360   18.0000        14.0000        
str_m2_o10_o17_pcu_s_ID_361   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_362   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_363   12.1590        9.0000         
str_m2_o10_o17_pcu_s_ID_364   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_365   18.0000        16.0296        
str_m2_o10_o17_pcu_s_ID_366   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_367   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_368   38.1906        45.7142        
str_m2_o10_o17_pcu_s_ID_369   16.7538        17.9158        
str_m2_o10_o17_pcu_s_ID_370   14.5281        14.0000        
str_m2_o10_o17_pcu_s_ID_371   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_372   18.0000        15.4372        
str_m2_o10_o17_pcu_s_ID_373   23.3436        29.6363        
str_m2_o10_o17_pcu_s_ID_374   17.2327        21.7423        
str_m2_o10_o17_pcu_s_ID_375   13.0000        12.0000        
str_m2_o10_o17_pcu_s_ID_376   7.3353         5.0000         
str_m2_o10_o17_pcu_s_ID_377   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_378    NULL   12.8566        
str_m2_o10_o17_pcu_s_ID_379   38.5269        44.5933        
str_m2_o10_o17_pcu_s_ID_380   35.5263        36.0000        
str_m2_o10_o17_pcu_s_ID_381   19.0000        16.6090        
str_m2_o10_o17_pcu_s_ID_382   16.4924        16.0302        
str_m2_o10_o17_pcu_s_ID_383   7.5165         7.0000         
str_m2_o10_o17_pcu_s_ID_384   10.0000        9.0000         
str_m2_o10_o17_pcu_s_ID_385   12.4655        11.5952        
str_m2_o10_o17_pcu_s_ID_386   16.6900        11.0000        
str_m2_o10_o17_pcu_s_ID_387   32.1955        31.2154        
str_m2_o10_o17_pcu_s_ID_388   30.6829        23.4061        
str_m2_o10_o17_pcu_s_ID_389   21.1538        18.4484        
str_m2_o10_o17_pcu_s_ID_390   23.0714        34.9438        
str_m2_o10_o17_pcu_s_ID_391   35.8367        35.7059        
str_m2_o10_o17_pcu_s_ID_392   15.9862        13.5338        
str_m2_o10_o17_pcu_s_ID_393   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_394   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_395   39.1162        46.2568        
str_m2_o10_o17_pcu_s_ID_396   39.0671        46.4258        
str_m2_o10_o17_pcu_s_ID_397   35.6434        36.0000        
