MaterialsName                 9.99kPa        
str_m2_o10_o17_pcu_s_ID_397   -63.8120       
str_m2_o10_o17_pcu_s_ID_398   -54.7383       
str_m2_o10_o17_pcu_s_ID_399   -59.5900       
str_m2_o10_o17_pcu_s_ID_400   -71.2825       
str_m2_o10_o17_pcu_s_ID_401   -11.9946       
str_m2_o10_o17_pcu_s_ID_402   -64.0620       
str_m2_o10_o17_pcu_s_ID_403   -64.9752       
str_m2_o10_o17_pcu_s_ID_404   -56.8046       
str_m2_o10_o17_pcu_s_ID_405   -60.7985       
str_m2_o10_o17_pcu_s_ID_406   0.0000         
str_m2_o10_o17_pcu_s_ID_407   -78.8900       
str_m2_o10_o17_pcu_s_ID_408   -70.7884       
str_m2_o10_o17_pcu_s_ID_409   -247.3395      
str_m2_o10_o17_pcu_s_ID_410   -96.8335       
str_m2_o10_o17_pcu_s_ID_411   -67.6753       
str_m2_o10_o17_pcu_s_ID_412   0.0000         
str_m2_o10_o17_pcu_s_ID_413   -65.7382       
str_m2_o10_o17_pcu_s_ID_414   -73.2701       
str_m2_o10_o17_pcu_s_ID_415   -69.1912       
str_m2_o10_o17_pcu_s_ID_416   -66.6255       
str_m2_o10_o17_pcu_s_ID_417   -76.1082       
str_m2_o10_o17_pcu_s_ID_418   -79.3001       
str_m2_o10_o17_pcu_s_ID_419   -66.4571       
str_m2_o10_o17_pcu_s_ID_420   -75.9340       
str_m2_o10_o17_pcu_s_ID_421   -71.4577       
str_m2_o10_o17_pcu_s_ID_422   -63.8436       
str_m2_o10_o17_pcu_s_ID_423   -61.4100       
str_m2_o10_o17_pcu_s_ID_424   -56.0536       
str_m2_o10_o17_pcu_s_ID_425   -75.6534       
str_m2_o10_o17_pcu_s_ID_426   -69.6825       
str_m2_o10_o17_pcu_s_ID_427   -56.8465       
str_m2_o10_o17_pcu_s_ID_428   0.0000         
str_m2_o10_o18_pcu_s_ID_429   -59.8498       
str_m2_o10_o18_pcu_s_ID_430   -3454.9505     
str_m2_o10_o18_pcu_s_ID_431   -422.3221      
str_m2_o10_o18_pcu_s_ID_432   -12980.0439    
str_m2_o10_o18_pcu_s_ID_433   -58.8863       
str_m2_o10_o18_pcu_s_ID_434   -61.1286       
str_m2_o10_o18_pcu_s_ID_435   0.0000         
str_m2_o10_o18_pcu_s_ID_436   -54.9286       
str_m2_o10_o18_pcu_s_ID_437   -251.0402      
str_m2_o10_o18_pcu_s_ID_438   0.0000         
str_m2_o10_o18_pcu_s_ID_439   -85.6111       
str_m2_o10_o18_pcu_s_ID_440   -59.4250       
str_m2_o10_o18_pcu_s_ID_441   -47.3710       
str_m2_o10_o18_pcu_s_ID_442   -52.5301       
str_m2_o10_o18_pcu_s_ID_443   0.0000         
str_m2_o10_o18_pcu_s_ID_444   -67.8214       
str_m2_o10_o18_pcu_s_ID_445   0.0000         
str_m2_o10_o18_pcu_s_ID_446    NULL   
str_m2_o10_o18_pcu_s_ID_447   0.0000         
str_m2_o10_o18_pcu_s_ID_448   -63.6686       
